h3_origin,h3_dest,trips,origin_zone,dest_zone
89ce8c0c67bffff,89ce8c0d0c3ffff,0.1986,1.0,37.0
89ce8c0c67bffff,89ce8c0d08bffff,0.2749,1.0,37.0
89ce8c0c67bffff,89ce8c0d053ffff,0.0169,1.0,37.0
89ce8c0c67bffff,89ce8c0d00bffff,0.0383,1.0,37.0
89ce8c0c67bffff,89ce8c0d013ffff,0.0388,1.0,37.0
89ce8c0c67bffff,89ce8c0d46fffff,0.0996,1.0,37.0
89ce8c0c663ffff,89ce8c0d0d3ffff,0.0171,1.0,37.0
89ce8c0c663ffff,89ce8c0d087ffff,0.0281,1.0,37.0
89ce8c0c663ffff,89ce8c0d00fffff,0.0288,1.0,37.0
89ce8c0c663ffff,89ce8c0d0d7ffff,0.3258,1.0,37.0
89ce8c0c663ffff,89ce8c0d467ffff,0.0727,1.0,37.0
89ce8c0c663ffff,89ce8c0d073ffff,0.0201,1.0,37.0
89ce8c0c663ffff,89ce8c0d093ffff,0.0131,1.0,37.0
89ce8c0c663ffff,89ce8c0d0abffff,0.0285,1.0,37.0
89ce8c0c663ffff,89ce8c0d047ffff,0.0102,1.0,37.0
89ce8c0c663ffff,89ce8c0d463ffff,0.0868,1.0,37.0
89ce8c0c663ffff,89ce8c0d003ffff,0.0355,1.0,37.0
89ce8c0c663ffff,89ce8c0d09bffff,0.3183,1.0,37.0
89ce8c0c663ffff,89ce8c0d08fffff,0.0298,1.0,37.0
89ce8c0c663ffff,89ce8c0d017ffff,0.0356,1.0,37.0
89ce8c0c663ffff,89ce8c0d057ffff,0.034,1.0,37.0
89ce8c0c663ffff,89ce8c0d0bbffff,0.0272,1.0,37.0
89ce8c0c663ffff,89ce8c0d0c7ffff,0.2355,1.0,37.0
89ce8c0c663ffff,89ce8c0d0b3ffff,0.0189,1.0,37.0
89ce8c0c663ffff,89ce8c0d007ffff,0.0224,1.0,37.0
89ce8c0c663ffff,89ce8c0d0a3ffff,0.0178,1.0,37.0
89ce8c0c663ffff,89ce8c0d01bffff,0.0363,1.0,37.0
89ce8c0c663ffff,89ce8c0d0cfffff,0.0332,1.0,37.0
89ce8c0c663ffff,89ce8c0d447ffff,0.0211,1.0,37.0
89ce8c0c663ffff,89ce8c0d0c3ffff,0.1839,1.0,37.0
89ce8c0c663ffff,89ce8c0d08bffff,0.2545,1.0,37.0
89ce8c0c663ffff,89ce8c0d053ffff,0.0156,1.0,37.0
89ce8c0c663ffff,89ce8c0d00bffff,0.0354,1.0,37.0
89ce8c0c663ffff,89ce8c0d013ffff,0.0359,1.0,37.0
89ce8c0c663ffff,89ce8c0d46fffff,0.0922,1.0,37.0
89ce8c0c62bffff,89ce8c0d0d3ffff,0.0252,1.0,37.0
89ce8c0c62bffff,89ce8c0d087ffff,0.0415,1.0,37.0
89ce8c0c62bffff,89ce8c0d00fffff,0.0424,1.0,37.0
89ce8c0c62bffff,89ce8c0d0d7ffff,0.4807,1.0,37.0
89ce8c0c62bffff,89ce8c0d0cbffff,0.0147,1.0,37.0
89ce8c0c62bffff,89ce8c0d467ffff,0.1073,1.0,37.0
89ce8c0c62bffff,89ce8c0d073ffff,0.0296,1.0,37.0
89ce8c0c62bffff,89ce8c0d093ffff,0.0193,1.0,37.0
89ce8c0c62bffff,89ce8c0d0abffff,0.0421,1.0,37.0
89ce8c0c62bffff,89ce8c0d047ffff,0.0151,1.0,37.0
89ce8c0c62bffff,89ce8c0d463ffff,0.128,1.0,37.0
89ce8c0c62bffff,89ce8c0d003ffff,0.0523,1.0,37.0
89ce8c0c62bffff,89ce8c0d09bffff,0.4695,1.0,37.0
89ce8c0c62bffff,89ce8c0d08fffff,0.0439,1.0,37.0
89ce8c0c62bffff,89ce8c0d017ffff,0.0524,1.0,37.0
89ce8c0c62bffff,89ce8c0d057ffff,0.0501,1.0,37.0
89ce8c0c62bffff,89ce8c0d0bbffff,0.0401,1.0,37.0
89ce8c0c62bffff,89ce8c0d0c7ffff,0.3475,1.0,37.0
89ce8c0c62bffff,89ce8c0d0b3ffff,0.0279,1.0,37.0
89ce8c0c62bffff,89ce8c0d007ffff,0.0331,1.0,37.0
89ce8c0c62bffff,89ce8c0d0a3ffff,0.0262,1.0,37.0
89ce8c0c62bffff,89ce8c0d01bffff,0.0536,1.0,37.0
89ce8c0c62bffff,89ce8c0d0cfffff,0.049,1.0,37.0
89ce8c0c62bffff,89ce8c0d447ffff,0.0312,1.0,37.0
89ce8c0c62bffff,89ce8c0d0c3ffff,0.2712,1.0,37.0
89ce8c0c62bffff,89ce8c0d08bffff,0.3754,1.0,37.0
89ce8c0c62bffff,89ce8c0d053ffff,0.023,1.0,37.0
89ce8c0c62bffff,89ce8c0d00bffff,0.0523,1.0,37.0
89ce8c0c62bffff,89ce8c0d083ffff,0.0114,1.0,37.0
89ce8c0c62bffff,89ce8c0d013ffff,0.053,1.0,37.0
89ce8c0c62bffff,89ce8c0d46fffff,0.136,1.0,37.0
89ce8c0c677ffff,89ce8c0d0d3ffff,0.0636,1.0,37.0
89ce8c0c677ffff,89ce8c0d087ffff,0.1045,1.0,37.0
89ce8c0c677ffff,89ce8c0d00fffff,0.1069,1.0,37.0
89ce8c0c677ffff,89ce8c0d0d7ffff,1.2115,1.0,37.0
89ce8c0c677ffff,89ce8c0d0cbffff,0.037,1.0,37.0
89ce8c0c677ffff,89ce8c0d467ffff,0.2703,1.0,37.0
89ce8c0c677ffff,89ce8c0d073ffff,0.0747,1.0,37.0
89ce8c0c677ffff,89ce8c0d093ffff,0.0485,1.0,37.0
89ce8c0c677ffff,89ce8c0d0abffff,0.1061,1.0,37.0
89ce8c0c677ffff,89ce8c0d047ffff,0.0381,1.0,37.0
89ce8c0c677ffff,89ce8c0d463ffff,0.3226,1.0,37.0
89ce8c0c677ffff,89ce8c0d003ffff,0.1319,1.0,37.0
89ce8c0c677ffff,89ce8c0d09bffff,1.1833,1.0,37.0
89ce8c0c677ffff,89ce8c0d08fffff,0.1107,1.0,37.0
89ce8c0c677ffff,89ce8c0d017ffff,0.1322,1.0,37.0
89ce8c0c677ffff,89ce8c0d057ffff,0.1263,1.0,37.0
89ce8c0c677ffff,89ce8c0d0bbffff,0.101,1.0,37.0
89ce8c0c677ffff,89ce8c0d0c7ffff,0.8757,1.0,37.0
89ce8c0c677ffff,89ce8c0d0b3ffff,0.0704,1.0,37.0
89ce8c0c677ffff,89ce8c0d007ffff,0.0833,1.0,37.0
89ce8c0c677ffff,89ce8c0d0a3ffff,0.0661,1.0,37.0
89ce8c0c677ffff,89ce8c0d01bffff,0.1351,1.0,37.0
89ce8c0c677ffff,89ce8c0d0cfffff,0.1236,1.0,37.0
89ce8c0c677ffff,89ce8c0d447ffff,0.0785,1.0,37.0
89ce8c0c677ffff,89ce8c0d0c3ffff,0.6836,1.0,37.0
89ce8c0c677ffff,89ce8c0d043ffff,0.0101,1.0,37.0
89ce8c0c677ffff,89ce8c0d08bffff,0.9462,1.0,37.0
89ce8c0c677ffff,89ce8c0d053ffff,0.0581,1.0,37.0
89ce8c0c677ffff,89ce8c0d00bffff,0.1317,1.0,37.0
89ce8c0c677ffff,89ce8c0d083ffff,0.0287,1.0,37.0
89ce8c0c677ffff,89ce8c0d013ffff,0.1335,1.0,37.0
89ce8c0c677ffff,89ce8c0d46fffff,0.3428,1.0,37.0
89ce8c0c2d3ffff,89ce8c0d0d7ffff,0.1066,1.0,37.0
89ce8c0c2d3ffff,89ce8c0d467ffff,0.0238,1.0,37.0
89ce8c0c2d3ffff,89ce8c0d463ffff,0.0284,1.0,37.0
89ce8c0c2d3ffff,89ce8c0d003ffff,0.0116,1.0,37.0
89ce8c0c2d3ffff,89ce8c0d09bffff,0.1041,1.0,37.0
89ce8c0c2d3ffff,89ce8c0d017ffff,0.0116,1.0,37.0
89ce8c0c2d3ffff,89ce8c0d057ffff,0.0111,1.0,37.0
89ce8c0c2d3ffff,89ce8c0d0c7ffff,0.077,1.0,37.0
89ce8c0c2d3ffff,89ce8c0d01bffff,0.0119,1.0,37.0
89ce8c0c2d3ffff,89ce8c0d0cfffff,0.0109,1.0,37.0
89ce8c0c2d3ffff,89ce8c0d0c3ffff,0.0601,1.0,37.0
89ce8c0c2d3ffff,89ce8c0d08bffff,0.0832,1.0,37.0
89ce8c0c2d3ffff,89ce8c0d00bffff,0.0116,1.0,37.0
89ce8c0c2d3ffff,89ce8c0d013ffff,0.0117,1.0,37.0
89ce8c0c2d3ffff,89ce8c0d46fffff,0.0302,1.0,37.0
89ce8c0c66bffff,89ce8c0d0d3ffff,0.0113,1.0,37.0
89ce8c0c66bffff,89ce8c0d087ffff,0.0186,1.0,37.0
89ce8c0c66bffff,89ce8c0d00fffff,0.019,1.0,37.0
89ce8c0c66bffff,89ce8c0d0d7ffff,0.2156,1.0,37.0
89ce8c0c66bffff,89ce8c0d467ffff,0.0481,1.0,37.0
89ce8c0c66bffff,89ce8c0d073ffff,0.0133,1.0,37.0
89ce8c0c66bffff,89ce8c0d0abffff,0.0189,1.0,37.0
89ce8c0c66bffff,89ce8c0d463ffff,0.0574,1.0,37.0
89ce8c0c66bffff,89ce8c0d003ffff,0.0235,1.0,37.0
89ce8c0c66bffff,89ce8c0d09bffff,0.2106,1.0,37.0
89ce8c0c66bffff,89ce8c0d08fffff,0.0197,1.0,37.0
89ce8c0c66bffff,89ce8c0d017ffff,0.0235,1.0,37.0
89ce8c0c66bffff,89ce8c0d057ffff,0.0225,1.0,37.0
89ce8c0c66bffff,89ce8c0d0bbffff,0.018,1.0,37.0
89ce8c0c66bffff,89ce8c0d0c7ffff,0.1558,1.0,37.0
89ce8c0c66bffff,89ce8c0d0b3ffff,0.0125,1.0,37.0
89ce8c0c66bffff,89ce8c0d007ffff,0.0148,1.0,37.0
89ce8c0c66bffff,89ce8c0d0a3ffff,0.0118,1.0,37.0
89ce8c0c66bffff,89ce8c0d01bffff,0.024,1.0,37.0
89ce8c0c66bffff,89ce8c0d0cfffff,0.022,1.0,37.0
89ce8c0c66bffff,89ce8c0d447ffff,0.014,1.0,37.0
89ce8c0c66bffff,89ce8c0d0c3ffff,0.1216,1.0,37.0
89ce8c0c66bffff,89ce8c0d08bffff,0.1684,1.0,37.0
89ce8c0c66bffff,89ce8c0d053ffff,0.0103,1.0,37.0
89ce8c0c66bffff,89ce8c0d00bffff,0.0234,1.0,37.0
89ce8c0c66bffff,89ce8c0d013ffff,0.0237,1.0,37.0
89ce8c0c66bffff,89ce8c0d46fffff,0.061,1.0,37.0
89ce8c0c62fffff,89ce8c0d0d3ffff,0.0155,1.0,37.0
89ce8c0c62fffff,89ce8c0d087ffff,0.0255,1.0,37.0
89ce8c0c62fffff,89ce8c0d00fffff,0.0261,1.0,37.0
89ce8c0c62fffff,89ce8c0d0d7ffff,0.2954,1.0,37.0
89ce8c0c62fffff,89ce8c0d467ffff,0.0659,1.0,37.0
89ce8c0c62fffff,89ce8c0d073ffff,0.0182,1.0,37.0
89ce8c0c62fffff,89ce8c0d093ffff,0.0118,1.0,37.0
89ce8c0c62fffff,89ce8c0d0abffff,0.0259,1.0,37.0
89ce8c0c62fffff,89ce8c0d463ffff,0.0786,1.0,37.0
89ce8c0c62fffff,89ce8c0d003ffff,0.0322,1.0,37.0
89ce8c0c62fffff,89ce8c0d09bffff,0.2885,1.0,37.0
89ce8c0c62fffff,89ce8c0d08fffff,0.027,1.0,37.0
89ce8c0c62fffff,89ce8c0d017ffff,0.0322,1.0,37.0
89ce8c0c62fffff,89ce8c0d057ffff,0.0308,1.0,37.0
89ce8c0c62fffff,89ce8c0d0bbffff,0.0246,1.0,37.0
89ce8c0c62fffff,89ce8c0d0c7ffff,0.2135,1.0,37.0
89ce8c0c62fffff,89ce8c0d0b3ffff,0.0172,1.0,37.0
89ce8c0c62fffff,89ce8c0d007ffff,0.0203,1.0,37.0
89ce8c0c62fffff,89ce8c0d0a3ffff,0.0161,1.0,37.0
89ce8c0c62fffff,89ce8c0d01bffff,0.0329,1.0,37.0
89ce8c0c62fffff,89ce8c0d0cfffff,0.0301,1.0,37.0
89ce8c0c62fffff,89ce8c0d447ffff,0.0191,1.0,37.0
89ce8c0c62fffff,89ce8c0d0c3ffff,0.1667,1.0,37.0
89ce8c0c62fffff,89ce8c0d08bffff,0.2307,1.0,37.0
89ce8c0c62fffff,89ce8c0d053ffff,0.0142,1.0,37.0
89ce8c0c62fffff,89ce8c0d00bffff,0.0321,1.0,37.0
89ce8c0c62fffff,89ce8c0d013ffff,0.0325,1.0,37.0
89ce8c0c62fffff,89ce8c0d46fffff,0.0836,1.0,37.0
89ce8c0c66fffff,89ce8c0d0d3ffff,0.0136,1.0,37.0
89ce8c0c66fffff,89ce8c0d087ffff,0.0223,1.0,37.0
89ce8c0c66fffff,89ce8c0d00fffff,0.0228,1.0,37.0
89ce8c0c66fffff,89ce8c0d0d7ffff,0.2583,1.0,37.0
89ce8c0c66fffff,89ce8c0d467ffff,0.0576,1.0,37.0
89ce8c0c66fffff,89ce8c0d073ffff,0.0159,1.0,37.0
89ce8c0c66fffff,89ce8c0d093ffff,0.0104,1.0,37.0
89ce8c0c66fffff,89ce8c0d0abffff,0.0226,1.0,37.0
89ce8c0c66fffff,89ce8c0d463ffff,0.0688,1.0,37.0
89ce8c0c66fffff,89ce8c0d003ffff,0.0281,1.0,37.0
89ce8c0c66fffff,89ce8c0d09bffff,0.2523,1.0,37.0
89ce8c0c66fffff,89ce8c0d08fffff,0.0236,1.0,37.0
89ce8c0c66fffff,89ce8c0d017ffff,0.0282,1.0,37.0
89ce8c0c66fffff,89ce8c0d057ffff,0.0269,1.0,37.0
89ce8c0c66fffff,89ce8c0d0bbffff,0.0215,1.0,37.0
89ce8c0c66fffff,89ce8c0d0c7ffff,0.1867,1.0,37.0
89ce8c0c66fffff,89ce8c0d0b3ffff,0.015,1.0,37.0
89ce8c0c66fffff,89ce8c0d007ffff,0.0178,1.0,37.0
89ce8c0c66fffff,89ce8c0d0a3ffff,0.0141,1.0,37.0
89ce8c0c66fffff,89ce8c0d01bffff,0.0288,1.0,37.0
89ce8c0c66fffff,89ce8c0d0cfffff,0.0264,1.0,37.0
89ce8c0c66fffff,89ce8c0d447ffff,0.0167,1.0,37.0
89ce8c0c66fffff,89ce8c0d0c3ffff,0.1458,1.0,37.0
89ce8c0c66fffff,89ce8c0d08bffff,0.2018,1.0,37.0
89ce8c0c66fffff,89ce8c0d053ffff,0.0124,1.0,37.0
89ce8c0c66fffff,89ce8c0d00bffff,0.0281,1.0,37.0
89ce8c0c66fffff,89ce8c0d013ffff,0.0285,1.0,37.0
89ce8c0c66fffff,89ce8c0d46fffff,0.0731,1.0,37.0
89ce8c0c67bffff,89ce8c0d597ffff,3.6966,1.0,38.0
89ce8c0c67bffff,89ce8c0c65bffff,0.02,1.0,38.0
89ce8c0c67bffff,89ce8c0f32fffff,4.6621,1.0,38.0
89ce8c0c663ffff,89ce8c0d597ffff,3.4228,1.0,38.0
89ce8c0c663ffff,89ce8c0c65bffff,0.0185,1.0,38.0
89ce8c0c663ffff,89ce8c0f32fffff,4.3167,1.0,38.0
89ce8c0c62bffff,89ce8c0d597ffff,5.0493,1.0,38.0
89ce8c0c62bffff,89ce8c0c65bffff,0.0273,1.0,38.0
89ce8c0c62bffff,89ce8c0f32fffff,6.3681,1.0,38.0
89ce8c0c677ffff,89ce8c0d597ffff,12.7262,1.0,38.0
89ce8c0c677ffff,89ce8c0c65bffff,0.0688,1.0,38.0
89ce8c0c677ffff,89ce8c0f32fffff,16.0499,1.0,38.0
89ce8c0c2d3ffff,89ce8c0d597ffff,1.1197,1.0,38.0
89ce8c0c2d3ffff,89ce8c0f32fffff,1.4121,1.0,38.0
89ce8c0c66bffff,89ce8c0d597ffff,2.2646,1.0,38.0
89ce8c0c66bffff,89ce8c0c65bffff,0.0123,1.0,38.0
89ce8c0c66bffff,89ce8c0f32fffff,2.856,1.0,38.0
89ce8c0c62fffff,89ce8c0d597ffff,3.1028,1.0,38.0
89ce8c0c62fffff,89ce8c0c65bffff,0.0168,1.0,38.0
89ce8c0c62fffff,89ce8c0f32fffff,3.9131,1.0,38.0
89ce8c0c66fffff,89ce8c0d597ffff,2.7135,1.0,38.0
89ce8c0c66fffff,89ce8c0c65bffff,0.0147,1.0,38.0
89ce8c0c66fffff,89ce8c0f32fffff,3.4221,1.0,38.0
89ce8c0c67bffff,89ce8c0f10fffff,0.0464,1.0,4.0
89ce8c0c67bffff,89ce8c0c61bffff,4.7727,1.0,4.0
89ce8c0c67bffff,89ce8c0f133ffff,0.0797,1.0,4.0
89ce8c0c67bffff,89ce8c0c6cfffff,2.1974,1.0,4.0
89ce8c0c67bffff,89ce8c0c6cbffff,0.6516,1.0,4.0
89ce8c0c67bffff,89ce8c0c6c3ffff,1.4122,1.0,4.0
89ce8c0c67bffff,89ce8c0f117ffff,0.1228,1.0,4.0
89ce8c0c67bffff,89ce8c0c6d3ffff,0.5015,1.0,4.0
89ce8c0c67bffff,89ce8c0f16fffff,0.1721,1.0,4.0
89ce8c0c67bffff,89ce8c0c6d7ffff,2.6856,1.0,4.0
89ce8c0c67bffff,89ce8c0c653ffff,1.1224,1.0,4.0
89ce8c0c67bffff,89ce8c0f10bffff,0.2168,1.0,4.0
89ce8c0c67bffff,89ce8c0f103ffff,0.1916,1.0,4.0
89ce8c0c67bffff,89ce8c0c6c7ffff,5.3075,1.0,4.0
89ce8c0c67bffff,89ce8c0f1bbffff,0.0399,1.0,4.0
89ce8c0c67bffff,89ce8c0c657ffff,3.3102,1.0,4.0
89ce8c0c67bffff,89ce8c0f173ffff,0.1581,1.0,4.0
89ce8c0c67bffff,89ce8c0f16bffff,0.3876,1.0,4.0
89ce8c0c67bffff,89ce8c0c68bffff,2.5203,1.0,4.0
89ce8c0c663ffff,89ce8c0f10fffff,0.043,1.0,4.0
89ce8c0c663ffff,89ce8c0c61bffff,4.4191,1.0,4.0
89ce8c0c663ffff,89ce8c0f133ffff,0.0738,1.0,4.0
89ce8c0c663ffff,89ce8c0c6cfffff,2.0346,1.0,4.0
89ce8c0c663ffff,89ce8c0c6cbffff,0.6033,1.0,4.0
89ce8c0c663ffff,89ce8c0c6c3ffff,1.3076,1.0,4.0
89ce8c0c663ffff,89ce8c0f117ffff,0.1137,1.0,4.0
89ce8c0c663ffff,89ce8c0c6d3ffff,0.4644,1.0,4.0
89ce8c0c663ffff,89ce8c0f16fffff,0.1593,1.0,4.0
89ce8c0c663ffff,89ce8c0c6d7ffff,2.4866,1.0,4.0
89ce8c0c663ffff,89ce8c0c653ffff,1.0392,1.0,4.0
89ce8c0c663ffff,89ce8c0f10bffff,0.2008,1.0,4.0
89ce8c0c663ffff,89ce8c0f103ffff,0.1774,1.0,4.0
89ce8c0c663ffff,89ce8c0c6c7ffff,4.9144,1.0,4.0
89ce8c0c663ffff,89ce8c0f1bbffff,0.0369,1.0,4.0
89ce8c0c663ffff,89ce8c0c657ffff,3.0649,1.0,4.0
89ce8c0c663ffff,89ce8c0f173ffff,0.1464,1.0,4.0
89ce8c0c663ffff,89ce8c0f16bffff,0.3589,1.0,4.0
89ce8c0c663ffff,89ce8c0c68bffff,2.3336,1.0,4.0
89ce8c0c62bffff,89ce8c0f10fffff,0.0634,1.0,4.0
89ce8c0c62bffff,89ce8c0c61bffff,6.5191,1.0,4.0
89ce8c0c62bffff,89ce8c0f133ffff,0.1088,1.0,4.0
89ce8c0c62bffff,89ce8c0c6cfffff,3.0015,1.0,4.0
89ce8c0c62bffff,89ce8c0c6cbffff,0.89,1.0,4.0
89ce8c0c62bffff,89ce8c0c6c3ffff,1.929,1.0,4.0
89ce8c0c62bffff,89ce8c0f117ffff,0.1677,1.0,4.0
89ce8c0c62bffff,89ce8c0c6d3ffff,0.6851,1.0,4.0
89ce8c0c62bffff,89ce8c0f16fffff,0.235,1.0,4.0
89ce8c0c62bffff,89ce8c0c6d7ffff,3.6683,1.0,4.0
89ce8c0c62bffff,89ce8c0c653ffff,1.5331,1.0,4.0
89ce8c0c62bffff,89ce8c0f10bffff,0.2962,1.0,4.0
89ce8c0c62bffff,89ce8c0f103ffff,0.2618,1.0,4.0
89ce8c0c62bffff,89ce8c0c6c7ffff,7.2497,1.0,4.0
89ce8c0c62bffff,89ce8c0f1bbffff,0.0544,1.0,4.0
89ce8c0c62bffff,89ce8c0c657ffff,4.5214,1.0,4.0
89ce8c0c62bffff,89ce8c0f173ffff,0.216,1.0,4.0
89ce8c0c62bffff,89ce8c0f16bffff,0.5294,1.0,4.0
89ce8c0c62bffff,89ce8c0c68bffff,3.4425,1.0,4.0
89ce8c0c677ffff,89ce8c0f10fffff,0.1599,1.0,4.0
89ce8c0c677ffff,89ce8c0c61bffff,16.4307,1.0,4.0
89ce8c0c677ffff,89ce8c0f133ffff,0.2742,1.0,4.0
89ce8c0c677ffff,89ce8c0c6cfffff,7.565,1.0,4.0
89ce8c0c677ffff,89ce8c0c6cbffff,2.2431,1.0,4.0
89ce8c0c677ffff,89ce8c0c6c3ffff,4.8617,1.0,4.0
89ce8c0c677ffff,89ce8c0f117ffff,0.4227,1.0,4.0
89ce8c0c677ffff,89ce8c0c6d3ffff,1.7266,1.0,4.0
89ce8c0c677ffff,89ce8c0f16fffff,0.5924,1.0,4.0
89ce8c0c677ffff,89ce8c0c6d7ffff,9.2456,1.0,4.0
89ce8c0c677ffff,89ce8c0c653ffff,3.864,1.0,4.0
89ce8c0c677ffff,89ce8c0f10bffff,0.7465,1.0,4.0
89ce8c0c677ffff,89ce8c0f107ffff,0.0179,1.0,4.0
89ce8c0c677ffff,89ce8c0f103ffff,0.6597,1.0,4.0
89ce8c0c677ffff,89ce8c0c6c7ffff,18.2721,1.0,4.0
89ce8c0c677ffff,89ce8c0f1bbffff,0.1372,1.0,4.0
89ce8c0c677ffff,89ce8c0c657ffff,11.3957,1.0,4.0
89ce8c0c677ffff,89ce8c0f173ffff,0.5444,1.0,4.0
89ce8c0c677ffff,89ce8c0f16bffff,1.3343,1.0,4.0
89ce8c0c677ffff,89ce8c0c68bffff,8.6765,1.0,4.0
89ce8c0c2d3ffff,89ce8c0f10fffff,0.0141,1.0,4.0
89ce8c0c2d3ffff,89ce8c0c61bffff,1.4456,1.0,4.0
89ce8c0c2d3ffff,89ce8c0f133ffff,0.0241,1.0,4.0
89ce8c0c2d3ffff,89ce8c0c6cfffff,0.6656,1.0,4.0
89ce8c0c2d3ffff,89ce8c0c6cbffff,0.1973,1.0,4.0
89ce8c0c2d3ffff,89ce8c0c6c3ffff,0.4277,1.0,4.0
89ce8c0c2d3ffff,89ce8c0f117ffff,0.0372,1.0,4.0
89ce8c0c2d3ffff,89ce8c0c6d3ffff,0.1519,1.0,4.0
89ce8c0c2d3ffff,89ce8c0f16fffff,0.0521,1.0,4.0
89ce8c0c2d3ffff,89ce8c0c6d7ffff,0.8134,1.0,4.0
89ce8c0c2d3ffff,89ce8c0c653ffff,0.34,1.0,4.0
89ce8c0c2d3ffff,89ce8c0f10bffff,0.0657,1.0,4.0
89ce8c0c2d3ffff,89ce8c0f103ffff,0.058,1.0,4.0
89ce8c0c2d3ffff,89ce8c0c6c7ffff,1.6076,1.0,4.0
89ce8c0c2d3ffff,89ce8c0f1bbffff,0.0121,1.0,4.0
89ce8c0c2d3ffff,89ce8c0c657ffff,1.0026,1.0,4.0
89ce8c0c2d3ffff,89ce8c0f173ffff,0.0479,1.0,4.0
89ce8c0c2d3ffff,89ce8c0f16bffff,0.1174,1.0,4.0
89ce8c0c2d3ffff,89ce8c0c68bffff,0.7634,1.0,4.0
89ce8c0c66bffff,89ce8c0f10fffff,0.0284,1.0,4.0
89ce8c0c66bffff,89ce8c0c61bffff,2.9238,1.0,4.0
89ce8c0c66bffff,89ce8c0f133ffff,0.0488,1.0,4.0
89ce8c0c66bffff,89ce8c0c6cfffff,1.3462,1.0,4.0
89ce8c0c66bffff,89ce8c0c6cbffff,0.3991,1.0,4.0
89ce8c0c66bffff,89ce8c0c6c3ffff,0.8651,1.0,4.0
89ce8c0c66bffff,89ce8c0f117ffff,0.0752,1.0,4.0
89ce8c0c66bffff,89ce8c0c6d3ffff,0.3072,1.0,4.0
89ce8c0c66bffff,89ce8c0f16fffff,0.1054,1.0,4.0
89ce8c0c66bffff,89ce8c0c6d7ffff,1.6452,1.0,4.0
89ce8c0c66bffff,89ce8c0c653ffff,0.6876,1.0,4.0
89ce8c0c66bffff,89ce8c0f10bffff,0.1328,1.0,4.0
89ce8c0c66bffff,89ce8c0f103ffff,0.1174,1.0,4.0
89ce8c0c66bffff,89ce8c0c6c7ffff,3.2514,1.0,4.0
89ce8c0c66bffff,89ce8c0f1bbffff,0.0244,1.0,4.0
89ce8c0c66bffff,89ce8c0c657ffff,2.0278,1.0,4.0
89ce8c0c66bffff,89ce8c0f173ffff,0.0969,1.0,4.0
89ce8c0c66bffff,89ce8c0f16bffff,0.2374,1.0,4.0
89ce8c0c66bffff,89ce8c0c68bffff,1.5439,1.0,4.0
89ce8c0c62fffff,89ce8c0f10fffff,0.039,1.0,4.0
89ce8c0c62fffff,89ce8c0c61bffff,4.0059,1.0,4.0
89ce8c0c62fffff,89ce8c0f133ffff,0.0669,1.0,4.0
89ce8c0c62fffff,89ce8c0c6cfffff,1.8444,1.0,4.0
89ce8c0c62fffff,89ce8c0c6cbffff,0.5469,1.0,4.0
89ce8c0c62fffff,89ce8c0c6c3ffff,1.1853,1.0,4.0
89ce8c0c62fffff,89ce8c0f117ffff,0.1031,1.0,4.0
89ce8c0c62fffff,89ce8c0c6d3ffff,0.421,1.0,4.0
89ce8c0c62fffff,89ce8c0f16fffff,0.1444,1.0,4.0
89ce8c0c62fffff,89ce8c0c6d7ffff,2.2542,1.0,4.0
89ce8c0c62fffff,89ce8c0c653ffff,0.9421,1.0,4.0
89ce8c0c62fffff,89ce8c0f10bffff,0.182,1.0,4.0
89ce8c0c62fffff,89ce8c0f103ffff,0.1609,1.0,4.0
89ce8c0c62fffff,89ce8c0c6c7ffff,4.4549,1.0,4.0
89ce8c0c62fffff,89ce8c0f1bbffff,0.0335,1.0,4.0
89ce8c0c62fffff,89ce8c0c657ffff,2.7784,1.0,4.0
89ce8c0c62fffff,89ce8c0f173ffff,0.1327,1.0,4.0
89ce8c0c62fffff,89ce8c0f16bffff,0.3253,1.0,4.0
89ce8c0c62fffff,89ce8c0c68bffff,2.1154,1.0,4.0
89ce8c0c66fffff,89ce8c0f10fffff,0.0341,1.0,4.0
89ce8c0c66fffff,89ce8c0c61bffff,3.5033,1.0,4.0
89ce8c0c66fffff,89ce8c0f133ffff,0.0585,1.0,4.0
89ce8c0c66fffff,89ce8c0c6cfffff,1.613,1.0,4.0
89ce8c0c66fffff,89ce8c0c6cbffff,0.4783,1.0,4.0
89ce8c0c66fffff,89ce8c0c6c3ffff,1.0366,1.0,4.0
89ce8c0c66fffff,89ce8c0f117ffff,0.0901,1.0,4.0
89ce8c0c66fffff,89ce8c0c6d3ffff,0.3681,1.0,4.0
89ce8c0c66fffff,89ce8c0f16fffff,0.1263,1.0,4.0
89ce8c0c66fffff,89ce8c0c6d7ffff,1.9713,1.0,4.0
89ce8c0c66fffff,89ce8c0c653ffff,0.8239,1.0,4.0
89ce8c0c66fffff,89ce8c0f10bffff,0.1592,1.0,4.0
89ce8c0c66fffff,89ce8c0f103ffff,0.1407,1.0,4.0
89ce8c0c66fffff,89ce8c0c6c7ffff,3.8959,1.0,4.0
89ce8c0c66fffff,89ce8c0f1bbffff,0.0293,1.0,4.0
89ce8c0c66fffff,89ce8c0c657ffff,2.4298,1.0,4.0
89ce8c0c66fffff,89ce8c0f173ffff,0.1161,1.0,4.0
89ce8c0c66fffff,89ce8c0f16bffff,0.2845,1.0,4.0
